State,pctBlack,pctAsian,pctHisp,pctUrban,pctWfarm,pctPubAsst,blackPerCap,NAperCap,asianPerCap,otherPerCap,pctEmployMfg,numForeignBorn,pctFgnImmig-3,houseVacant,pctVacantBoarded,pctHousWOphone,pctHousWOplumb,ownHousQrange,persEmergShelt,persHomeless,landArea,pctUsePubTrans,pctOfficDrugUnit,murdPerPop,rapesPerPop,assaultPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,pop,violentPerPop
WI,18.45,0.54,8.13,100.0,0.36,11.71,6604.0,7608.0,10474.0,6492.0,33.81,3180.0,7.83,1389.0,6.26,5.27,0.3,22900,17.0,2.5,16.0,3.41,0.0,9.23,20.76,407.11,4629.33,546.66,48.44,84298,811.92
MA,19.15,1.04,16.9,100.0,0.34,16.52,9128.0,7926.0,5906.0,5029.0,18.49,8136.875,17.07,2746.625,3.21,5.49,0.64,39600,57.5,2.5,33.3,5.37,0.0,13.34,80.01,373.7936987759446,3004.44,1294.1399999999999,31.923785522788204,156983,580.6435729499468
CA,1.05,3.27,3.96,100.0,0.84,14.66,7204.0,10277.0,5694.0,7031.0,9.42,2543.0,6.8,1133.0,2.38,3.06,0.45,49400,57.5,2.5,52.75,0.86,0.0,8.19,84.62,383.5,4184.41,466.75,27.3,66462,631.89
TX,17.13,0.92,13.71,100.0,1.53,8.19,6892.0,11118.0,16177.0,6754.0,16.23,1299.0,9.7,2565.0,1.6,12.31,0.32,42600,54.0,0.0,44.5,0.09,0.0,9.42,110.94625,849.87,3936.53,557.79,13.19,46109,1164.57
PA,3.11,5.35,0.77,97.38,0.72,1.76,19877.0,27285.875,20403.0,13800.0,31.46,712.0,10.25,215.0,0.0,0.72,0.53,95900,0.0,0.0,8.4,3.35,0.0,0.0,8.06,24.18,1338.17,40.31,24.18,12197,56.43
ND,0.3,0.57,0.5,0.0,2.0700000000000003,7.67,1336.0,4614.0,13411.0,16400.0,9.98,203.0,16.26,537.0,2.79,3.05,0.52,25200,2.0,1.0,11.5,0.72,0.0,0.0,51.82,58.3,1982.25,207.29,38.87,15571,129.56
PA,2.52,1.05,1.14,92.12,1.3,2.37,7828.0,7000.0,20149.0,14235.0,20.0,597.0,3.18,307.0,0.33,0.33,0.47,112500,18.0,0.0,16.1,1.99,0.0,0.0,13.55,271.08,1077.53,40.66,27.11,14510,291.41
MA,0.5,1.04,0.7,81.15,0.8,3.29,11702.0,3100.0,29154.0,10567.0,19.36,485.0,9.69,215.0,1.4,0.48,0.15,62600,0.0,0.0,20.8,4.71,0.0,0.0,26.53,165.84,729.68,132.67,0.0,14637,199.0
KY,4.8,0.23,0.4,0.0,2.0700000000000003,6.35,8419.0,4275.0,12041.0,5538.0,17.47,67.0,0.0,273.0,0.37,9.12,0.4,28100,0.0,0.0,6.4,0.0,0.0,0.0,19.94,385.48,2857.9,252.56,0.0,13603,471.89
FL,26.130000000000003,0.87,7.15,100.0,0.76,4.95,6387.0,13713.0,23166.0,8205.0,8.78,8136.875,14.11,2746.625,3.45,7.18,0.58,122400,57.5,2.5,32.5,4.7,0.0,18.75,45.97,588.53,7895.694999999999,1294.1399999999999,38.11,149377,1421.42
OH,1.96,2.33,0.89,100.0,0.26,1.16,6733.0,396.0,30357.75,0.0,20.44,593.0,5.4,142.0,0.0,0.14,0.16,78900,0.0,0.0,20.3,3.52,0.0,0.0,7.94,23.83,691.02,87.37,0.0,11818,39.71
KY,19.74,4.13,3.94,0.0,0.83,5.5,10106.0,6330.0,8792.0,9661.0,6.19,1410.0,14.11,1090.0,0.46,8.38,0.25,21500,0.0,0.0,10.7,0.17,0.0,9.98,79.8,209.48,2503.74,124.69,4.99,19772,369.08
MA,1.23,1.31,0.8,50.04,0.84,3.61,22606.0,27285.875,17217.0,0.0,22.82,640.0,3.44,157.0,0.64,0.36,0.0,84300,0.0,0.0,23.0,1.33,0.0,0.0,15.41,169.53,1371.66,462.36,46.24,12635,208.06
TX,3.69,1.43,17.73,97.66,2.0700000000000003,4.83,12777.0,15203.0,12764.0,8791.0,9.82,456.0,4.82,281.0,0.0,5.76,0.81,41400,5.0,0.0,23.2,0.09,0.0,0.0,15.47,185.59,2072.38,139.19,38.66,10555,278.38
CO,1.64,2.03,14.58,100.0,0.37,4.6,12965.0,9120.0,12629.0,11504.0,17.29,993.0,3.93,613.0,0.33,2.98,0.14,22900,0.0,0.0,7.2,2.47,0.0,3.55,39.04,223.62,3975.44,315.91,28.4,27195,330.1
WA,1.96,6.3425,2.99,100.0,0.32,6.49,21008.0,12285.0,10879.0,16845.0,16.12,3048.0,23.39,540.0,1.11,2.69,0.05,52000,5.0,0.0,7.2,6.41,0.0,3.22,48.29,138.44,7895.694999999999,582.72,41.85,28695,367.02
OH,0.64,0.63,1.49,100.0,0.43,3.58,12033.0,27285.875,5748.0,6736.0,24.68,548.0,0.73,153.0,1.96,1.41,0.3,33500,0.0,0.0,24.2,1.06,0.0,0.0,4.44,235.37,950.35,97.7,4.44,21564,248.69
TX,4.14,4.01,6.23,100.0,1.06,1.45,13536.0,17990.0,18916.0,9845.0,18.12,8136.875,17.21,2746.625,0.8,1.92,0.14,64000,6.0,0.0,52.75,1.22,0.0,1.25,19.96,226.37,2939.69,262.54,11.85,128713,303.7
WA,1.51,4.35,2.36,100.0,0.68,2.5,12309.0,19636.0,12690.0,10453.0,16.8,2837.0,11.42,850.0,1.41,0.51,0.0,87800,0.0,0.0,11.1,6.17,0.0,2.33,30.27,95.46,2721.71,405.11,25.61,40052,221.18
FL,26.130000000000003,1.78,21.1625,100.0,1.19,6.18,7386.0,13525.0,20328.0,6355.0,7.49,2380.0,10.0,217.0,7.5600000000000005,2.76,0.25,68900,0.0,0.0,2.4,7.6,0.0,0.0,27.2,861.37,6192.76,1294.1399999999999,18.13,10404,1759.0
WA,2.25,1.31,10.2,0.0,2.0700000000000003,9.86,5924.0,6168.0,8565.0,4745.0,11.02,1694.0,18.54,737.0,3.93,6.03,0.46,30700,57.5,2.5,10.7,1.34,0.0,0.0,110.94625,684.22,5814.15,273.01,70.78,26478,903.3
TX,9.34,0.78,13.43,100.0,0.72,6.28,8051.0,4762.0,12239.0,7461.0,18.35,876.0,15.64,724.0,6.08,9.86,1.145,20100,0.0,0.0,8.3,1.05,0.0,5.18,98.34,1127.55875,3845.76,688.41,96.35750000000002,17406,2008.28
TN,4.43,0.58,0.34,100.0,0.76,10.42,8747.0,1452.0,30357.75,3252.0,28.84,503.0,6.16,1113.0,1.89,7.72,0.21,50500,37.0,2.0,33.5,0.05,0.0,5.12,12.79,470.85,4421.93,353.14,38.38,36365,570.65
CT,17.23,2.38,3.43,87.84,0.78,2.44,16801.0,10232.0,16569.0,10048.0,20.15,2677.0,6.24,395.0,0.0,0.33,0.0,62800,57.5,0.0,30.7,2.96,0.0,3.59,7.18,35.91,1939.03,165.18,7.18,27817,82.59
MA,0.72,0.54,0.66,0.0,1.38,3.8,19855.0,9298.0,17331.0,20230.25,10.3,522.0,8.05,1320.0,5.68,0.21,0.23,81400,37.0,1.0,29.5,2.37,0.0,0.0,4.37,165.96,1624.67,152.86,0.0,21531,179.06
FL,26.130000000000003,0.92,4.9,100.0,0.58,9.2,6301.0,6807.0,13245.0,5829.0,17.78,1198.0,12.94,1715.0,3.21,8.16,0.3,27700,53.0,2.5,17.9,0.75,0.0,8.57,45.73,983.22,5419.16,634.52,20.01,32387,1440.54
TX,7.85,0.38,21.1625,0.0,1.98,6.59,5981.0,27285.875,7733.0,5806.0,15.55,1943.0,12.61,616.0,5.19,12.95,0.66,30200,3.0,0.0,11.7,0.08,0.0,4.56,27.36,870.91,5713.37,424.06,96.35750000000002,20183,1199.22
CA,1.6,6.3425,12.09,100.0,0.97,4.74,15520.0,14299.0,16858.0,12673.0,16.53,6060.0,15.31,622.0,0.0,0.52,0.03,87500,0.0,1.0,19.1,0.22,0.0,0.0,22.8,175.38,1385.5,149.07,28.06,52303,270.09
CA,1.82,4.0,8.69,100.0,1.23,9.49,7915.0,7376.0,5148.0,6908.0,8.31,2710.0,24.76,787.0,1.14,3.26,0.23,50100,57.5,2.5,23.3,1.34,0.0,2.28,75.24,264.47,4521.1,364.79,57.0,40079,449.15
NJ,0.37,0.59,2.18,0.0,0.69,2.24,23989.0,0.0,30357.75,20230.25,17.2,901.0,2.77,1840.0,0.71,0.16,0.36,55600,1.0,0.0,52.75,1.32,0.0,4.61,4.61,101.33,1561.35,73.69,0.0,21211,115.14
NC,26.130000000000003,0.39,0.54,100.0,0.77,11.28,7425.0,8277.0,18468.0,4526.0,28.68,379.0,13.46,1302.0,1.84,8.66,0.65,44600,16.0,0.0,25.9,0.56,0.0,21.525,47.3,817.28,6165.58,442.7,18.92,48997,1275.11
LA,26.130000000000003,0.12,0.78,0.0,1.85,13.89,4946.0,0.0,0.0,123.0,12.52,66.0,0.0,476.0,6.51,11.45,0.13,32000,0.0,0.0,10.6,0.36,0.0,16.74,33.47,1096.14,5045.6,125.51,25.1,11305,1204.92
OH,18.93,0.26,2.27,0.0,0.41,8.34,7800.0,6282.0,8998.0,6994.0,28.31,381.0,11.02,1357.0,0.81,7.5,0.25,27100,36.0,0.0,10.4,0.29,0.0,9.9,95.7,102.3,4834.35,395.99,6.6,29764,290.39
KY,2.5,0.32,0.25,100.0,0.62,10.3,9616.0,8618.0,8633.0,0.0,22.04,146.0,17.81,893.0,3.25,7.89,0.45,32200,18.0,0.0,11.1,0.37,0.0,0.0,28.59,465.53,2552.27,200.1,0.0,23622,514.54
NJ,0.86,3.41,3.74,100.0,0.42,3.28,20690.0,0.0,18437.0,20230.25,13.05,1583.0,3.03,150.0,2.67,0.63,0.08,47000,33.0,0.0,5.8,7.93125,0.0,0.0,0.0,65.24,904.66,108.73,4.35,21976,69.59
OK,16.27,1.74,2.67,100.0,0.55,5.25,9211.0,10094.0,9289.0,11010.0,10.03,1248.0,16.19,2456.0,1.59,5.52,0.38,32500,27.0,0.0,25.4,0.02,0.0,1.86,66.91,308.54,3890.26,578.06,18.59,52267,513.0
PA,7.45,0.22,0.36,100.0,0.24,7.19,7644.0,5218.0,3012.0,0.0,11.6,258.0,4.26,310.0,2.26,1.07,0.27,22200,0.0,0.0,14.7,7.93125,0.0,8.54,8.54,337.4,2284.96,1294.1399999999999,12.81,23644,469.8
PA,8.95,0.18,1.4,100.0,0.42,16.08,5548.0,955.0,11606.0,655.0,16.19,390.0,1.28,2131.0,0.89,8.99,1.09,19000,57.5,0.0,6.1,4.6,0.0,0.0,69.44,449.51,2784.78,226.58,36.55,28134,694.37
TX,7.05,0.74,6.45,0.0,2.0700000000000003,7.96,6157.0,8496.0,10903.0,5164.0,21.05,598.0,16.22,725.0,5.38,12.39,0.73,33000,4.0,0.0,14.0,0.2,0.0,6.93,34.65,145.54,3499.9,207.91,13.86,14256,277.22
WA,0.4,1.41,1.63,0.0,0.12,8.42,6199.0,27285.875,7293.0,7463.0,15.71,728.0,8.79,473.0,2.33,3.93,0.57,38900,35.0,1.0,10.1,2.51,0.0,10.41,72.84,78.04,5228.66,244.52,67.63,17710,239.32
CA,2.68,6.3425,16.34,100.0,1.1,13.19,8854.0,9957.0,7208.0,7591.0,17.31,8136.875,13.18,2746.625,1.2,2.34,0.49,62900,57.5,2.5,31.3,0.9,0.0,6.77,45.14,560.81,4140.62,898.76,96.35750000000002,164730,813.57
KY,14.88,0.32,0.51,100.0,0.75,5.08,11210.0,9388.0,8103.0,2382.0,23.33,120.0,0.0,251.0,1.99,3.42,0.52,16600,0.0,0.0,4.8,3.07,0.0,0.0,70.29,255.61,2147.1,728.48,0.0,15535,632.63
PA,0.14,0.27,0.26,98.21,0.37,5.9,3500.0,0.0,0.0,0.0,20.46,148.0,11.49,238.0,5.88,1.38,0.39,43800,0.0,0.0,13.5,2.17,0.0,0.0,17.9,125.28,2425.06,187.92,8.95,10988,178.97
TX,26.130000000000003,2.35,21.1625,98.68,0.72,9.45,6846.0,7083.0,13490.0,8018.0,5.79,4555.0,12.56,2746.625,7.5600000000000005,10.76,0.78,44000,57.5,2.5,47.8,3.27,0.0,21.525,92.81,1127.55875,6370.67,1277.78,96.35750000000002,59070,1756.74
CA,0.42,6.3425,3.35,100.0,1.2,1.84,23919.0,10091.0,30357.75,20230.25,31.26,4478.0,12.59,265.0,1.13,0.09,0.07,28801,0.0,0.0,12.4,0.85,0.0,0.0,13.33,116.65,1106.48,46.66,6.67,28061,173.3
NJ,1.39,1.48,5.27,100.0,0.54,6.08,26301.125,8797.0,17713.0,10146.0,3.7,884.0,4.64,2473.0,0.57,1.28,0.0,81100,0.0,0.0,2.2,7.93125,0.0,0.0,0.0,221.28,3918.5,175.18,0.0,11005,313.48
CA,8.91,3.81,15.9,100.0,0.52,6.56,10114.0,10556.0,13323.0,7848.0,11.69,5576.0,11.85,1033.0,0.48,1.85,0.2,57900,0.0,0.0,23.5,1.2,0.0,1.2,23.97,318.85,2878.03,261.31,32.36,71479,433.92
UT,1.32,3.45,9.69,100.0,0.29,9.56,16266.0,6345.0,11680.0,7453.0,17.01,809.0,8.9,563.0,3.02,7.08,0.22,18800,0.0,2.5,4.6,5.08,0.0,0.0,61.15,349.41,7895.694999999999,1048.22,61.15,10129,602.73
CT,0.55,0.85,1.55,8.87,0.56,1.76,26301.125,25445.0,17194.0,20230.25,18.0,840.0,17.86,584.0,1.2,0.32,0.0,112500,0.0,0.0,48.9,1.09,0.0,0.0,4.98,14.93,2030.36,114.46,4.98,19848,44.79
MA,0.55,0.76,0.91,100.0,0.55,5.08,20338.0,11647.0,30357.75,6020.0,17.23,1218.0,2.22,242.0,0.83,0.37,0.25,53000,3.0,0.0,11.4,6.27,0.0,0.0,7.39,413.93,395.45,489.11971413446264,31.923785522788204,25549,491.54
VA,21.89,4.17,9.69,100.0,0.58,3.06,13798.0,22573.0,16351.0,10647.0,4.36,8136.875,27.26,2746.625,0.58,2.21,0.34,122700,57.5,2.0,15.8,7.93125,0.0,7.89,28.94,292.94,4983.55,849.89,27.19,111183,659.56
SC,19.44,0.7,1.02,100.0,0.73,6.95,6203.0,7786.0,6992.0,4614.0,12.48,147.0,18.37,286.0,2.45,5.75,0.13,26600,0.0,0.0,9.2,1.42,0.0,0.0,66.54,855.51,5874.52,655.89,0.0,11163,1292.78
VA,12.26,1.4,2.43,0.0,0.77,3.66,9975.0,25758.0,10078.0,0.0,9.62,856.0,21.96,652.0,0.31,2.63,0.13,73300,6.0,0.0,12.0,0.68,0.0,5.01,40.05,85.1,2042.45,115.14,5.01,16202,150.18
TX,5.38,1.4,5.97,100.0,0.43,1.79,14906.0,13337.0,18123.0,11340.0,18.73,746.0,9.25,592.0,2.03,0.98,0.11,29300,0.0,0.0,19.4,1.23,0.0,0.0,25.22,296.29,2023.58,107.17,15.76,23260,349.87
NJ,1.76,4.7,3.27,100.0,0.5,3.15,19914.0,22800.0,15377.0,13750.0,20.31,2848.0,15.27,407.0,1.23,0.54,0.05,62400,0.0,0.0,3.5,7.93125,0.0,3.63,10.89,177.9,1288.85,446.56,54.46,27099,279.55
WA,0.34,1.1,3.49,100.0,0.0,13.66,8542.0,8704.0,2095.0,9258.0,24.42,362.0,13.26,235.0,6.38,8.48,1.145,30900,3.0,0.0,8.0,0.34,0.0,0.0,110.94625,361.59,6034.55,498.19,88.39,11820,739.25
TX,0.16,0.15,21.1625,100.0,1.73,17.75125,21635.0,21500.0,688.0,4075.0,12.14,2313.0,6.83,951.0,6.62,16.286250000000003,1.145,24900,0.0,0.0,4.6,0.57,0.0,6.78,47.46,176.27,6515.25,576.27,0.0,12652,284.75
FL,8.52,1.32,11.86,100.0,0.38,5.28,7127.0,15194.0,13422.0,8981.0,9.78,8136.875,13.61,2746.625,1.7,4.01,0.32,50300,57.5,2.5,28.2,2.0,0.0,7.09,33.1,408.2,5437.35,1026.79,16.55,121697,822.7
PA,25.78,1.61,0.94,100.0,0.31,13.75,7311.0,12732.0,10506.0,6805.0,8.49,8136.875,21.56,2746.625,7.5600000000000005,2.92,0.58,30100,57.5,2.5,52.75,7.93125,0.0,21.525,63.7,391.51,3669.03,1294.1399999999999,94.42,369879,1262.47
CT,1.14,0.78,1.65,100.0,0.59,2.9,13950.0,7308.0,24309.0,20230.25,11.98,3166.0,1.64,320.0,0.31,0.52,0.06,85700,23.0,0.0,12.8,3.82,0.0,0.0,11.68,112.93,1841.9,373.83,7.79,25651,210.28
KY,0.91,0.96,0.77,100.0,0.74,6.02,9193.0,0.0,10506.0,16063.0,18.21,338.0,21.89,343.0,0.0,1.54,0.11,31400,0.0,2.0,8.6,2.13,0.0,0.0,22.75,318.49,4340.51,254.79,0.0,18624,464.08
PA,0.51,0.3,0.42,100.0,0.4,2.43,19955.0,5400.0,6711.0,529.0,10.34,267.0,5.99,188.0,1.6,1.12,0.0,32400,0.0,0.0,3.4,7.93125,0.0,0.0,21.27,14.18,616.85,163.07,0.0,14451,42.54
NJ,1.4,3.5,6.8,100.0,0.62,3.23,13412.0,8078.0,17846.0,12612.0,23.42,8136.875,10.68,958.0,0.42,1.54,0.19,64100,2.0,0.0,11.7,5.66,0.0,0.0,10.75,98.14,1884.76,604.95,6.72,71742,205.68
MA,1.85,0.62,1.22,0.0,0.9,7.01,12213.0,10170.0,22262.0,9148.0,11.33,1345.0,4.54,2746.625,4.86,1.1,0.2,54500,3.0,2.5,52.75,2.33,0.0,2.06,28.86,843.23,2080.24,156.69,2.06,45608,896.83
CO,0.98,2.39,7.06,100.0,1.56,3.62,8160.0,8084.0,10423.0,7487.0,15.85,3896.0,34.455000000000005,1668.0,0.84,2.39,0.31,35600,32.0,2.5,42.7,1.34,0.0,0.99,67.05,289.9,3398.87,169.6,26.62,87758,383.57
RI,0.23,1.05,1.01,80.85,0.68,4.61,15391.0,14111.0,30357.75,7778.0,19.64,942.0,0.0,243.0,1.23,0.92,0.08,78100,0.0,0.0,18.9,1.15,0.0,0.0,42.98,16.12,2509.0,719.93,5.37,18045,75.22
CA,0.62,6.3425,21.1625,100.0,0.87,17.5,10771.0,9424.0,8792.0,7539.0,21.64,8136.875,18.06,433.0,2.77,3.2,0.99,93000,0.0,2.5,5.3,5.62,0.0,15.3,19.13,721.05,1707.95,864.49,19.13,51638,1262.31
OR,0.5,2.09,2.35,0.0,0.81,4.78,3463.0,9021.0,4587.0,3832.0,7.02,842.0,34.455000000000005,351.0,0.28,4.35,0.65,65900,0.0,2.0,6.6,1.12,0.0,5.8,28.98,46.37,4474.58,197.07,69.55,16234,144.9
FL,20.39,1.86,13.52,100.0,0.93,1.99,8298.0,800.0,22334.0,8254.0,6.68,2416.0,11.92,251.0,0.0,0.76,0.66,69900,0.0,0.0,2.6,2.87,0.0,0.0,18.16,444.85,4775.31,1294.1399999999999,9.08,10084,1425.33
FL,12.86,1.7,11.94,100.0,0.66,4.59,8824.0,8089.0,9078.0,6748.0,11.48,4372.0,20.29,1778.0,2.08,5.69,0.32,41600,0.0,0.0,6.6,2.92,0.0,6.76,91.2,905.28,7895.694999999999,1294.1399999999999,6.76,26326,1607.89
IN,2.15,0.16,0.57,0.0,0.3,8.66,6521.0,4500.0,2192.0,0.0,24.24,75.0,13.33,539.0,4.45,11.41,0.46,21500,8.0,0.0,5.9,0.35,0.0,0.0,31.78,58.26,4771.74,243.62,0.0,17753,121.81
TX,6.71,0.59,21.1625,0.0,2.0700000000000003,9.2,5663.0,9385.0,4364.0,4906.0,15.63,1485.0,12.86,772.0,7.38,14.49,0.49,36000,0.0,0.0,13.5,0.0,0.0,17.59,17.59,444.05,3767.86,171.47,30.78,21700,567.16
NH,0.13,0.77,0.62,0.0,0.16,6.33,0.0,6512.0,11622.0,20230.25,20.23,486.0,1.65,2025.0,0.35,7.74,0.39,60500,0.0,0.0,21.0,0.39,0.0,6.47,110.94625,194.2,4712.58,265.41,96.35750000000002,15743,627.91
MA,0.67,1.0,0.65,78.31,0.28,4.13,17070.0,26708.0,15959.0,8452.0,17.93,762.0,13.39,286.0,1.05,0.2,0.21,53800,0.0,0.0,27.7,5.15,0.0,0.0,7.7,53.93,874.49,96.31,0.0,22095,69.34
PA,26.130000000000003,0.58,0.62,100.0,0.37,11.63,10322.0,6624.0,30357.75,12545.0,9.09,425.0,21.18,1525.0,7.5600000000000005,2.1,0.98,29500,0.0,0.0,2.4,7.93125,0.0,21.525,93.42,1127.55875,2124.1,1294.1399999999999,54.09,21080,2586.29
TX,2.78,0.26,21.1625,0.0,2.0700000000000003,17.0,6518.0,12039.0,0.0,8091.0,4.05,1413.0,14.51,657.0,7.5600000000000005,12.08,0.52,25600,6.0,0.0,7.5,5.97,0.0,0.0,8.41,193.52,2507.36,67.31,0.0,12069,235.59
UT,4.59,4.03,8.29,100.0,1.31,6.31,5615.0,1957.0,6728.0,6415.0,17.72,962.0,25.26,348.0,1.44,5.17,0.2,19700,0.0,0.0,7.7,0.68,0.0,4.19,20.95,121.49,2278.92,146.62,29.32,21435,180.13
FL,26.130000000000003,0.57,5.36,100.0,0.44,5.48,6416.0,27285.875,14767.0,10743.0,8.53,8136.875,12.32,2746.625,1.08,6.32,0.28,101100,11.0,2.5,21.1,3.53,0.0,9.11,70.24,1127.55875,6665.37,1294.1399999999999,37.72,72411,2682.28
PA,0.17,0.69,0.92,27.91,2.0700000000000003,1.86,16962.0,11571.0,16507.0,0.0,29.01,170.0,10.0,107.0,1.87,0.91,0.61,48300,0.0,0.0,20.8,0.33,0.0,0.0,0.0,16.92,490.78,8.46,0.0,11622,16.92
MA,0.23,1.65,0.99,50.52,0.99,2.63,26301.125,272.0,16230.0,0.0,29.59,523.0,11.66,214.0,2.34,0.3,0.47,100700,0.0,0.0,31.7,0.64,0.0,0.0,5.88,82.38,912.09,82.38,0.0,16392,94.15
OH,26.130000000000003,0.91,0.53,100.0,0.39,9.09,13103.0,19591.0,14922.0,7347.0,21.67,381.0,21.78,382.0,5.76,1.61,0.22,21900,0.0,1.0,4.1,7.93125,0.0,18.98,56.93,417.51,2233.05,1056.43,56.93,15745,929.91
TX,1.83,0.5,21.1625,0.0,1.09,3.88,7770.0,13895.0,5923.0,5680.0,17.81,985.0,13.4,1028.0,1.36,9.41,0.45,27800,0.0,0.0,19.0,0.31,0.0,9.11,22.79,241.55,4584.81,255.22,9.11,19220,350.93
WA,1.66,3.91,2.82,100.0,0.62,10.71,8954.0,6756.0,8542.0,9678.0,29.43,4458.0,9.91,2116.0,2.55,4.57,0.35,58000,57.5,2.5,31.0,3.64,0.0,5.21,110.94625,164.15,5947.11,600.57,78.17,69961,530.22
OR,1.0,6.3425,3.3,100.0,0.56,3.35,10977.0,15329.0,11975.0,8790.0,19.14,5191.0,15.51,1983.0,0.35,1.57,0.18,40000,0.0,2.0,14.3,5.08,0.0,0.0,28.13,201.91,3697.21,474.98,47.99,53310,316.1
OH,5.76,0.75,0.35,0.0,1.52,10.72,8702.0,3488.0,6882.0,1955.0,19.44,142.0,15.49,205.0,1.46,8.56,0.67,30500,12.0,0.0,5.1,0.56,0.0,8.61,77.47,284.04,3804.44,163.54,0.0,11199,421.76
IN,0.0,0.15,0.51,0.0,0.62,6.48,0.0,11213.0,30125.0,0.0,27.78,46.0,0.0,196.0,1.53,9.01,0.98,26800,9.0,0.0,4.2,0.25,0.0,0.0,8.03,208.84,3277.11,160.64,24.1,11677,216.87
NJ,0.54,1.53,2.98,100.0,0.64,3.66,12226.0,0.0,26863.0,13500.0,23.4,836.0,10.89,117.0,0.85,0.23,0.0,44300,0.0,0.0,3.1,3.17,0.0,0.0,0.0,54.25,1726.94,171.79,0.0,10539,54.25
TX,5.99,1.88,14.74,100.0,1.4,5.66,6382.0,9511.0,8693.0,5899.0,12.07,6497.0,17.13,2746.625,3.51,9.04,0.38,37800,57.5,2.5,52.75,0.85,0.0,6.54,52.93,488.28,5561.37,385.98,41.04,157615,671.46
PA,1.42,1.01,3.87,100.0,0.34,5.39,10868.0,11000.0,17018.0,5489.0,21.41,827.0,4.59,286.0,1.4,0.5,0.13,41500,0.0,0.0,4.5,1.67,0.0,1.37,24.68,183.71,2665.17,238.55,9.6,18867,309.84
CA,8.72,4.27,21.1625,100.0,0.43,12.25,9049.0,10695.0,11208.0,7918.0,14.58,6801.0,19.53,1301.0,3.07,6.25,0.53,49500,57.5,2.5,14.6,0.62,0.0,14.48,36.19,629.74,3353.76,1294.1399999999999,43.43,40213,1095.4
PA,1.57,1.52,1.23,100.0,0.26,3.73,15157.0,12049.0,15758.0,13188.0,17.63,1552.0,4.45,461.0,0.43,0.31,0.17,65100,9.0,0.0,20.1,3.54,0.0,0.0,11.07,46.48,2919.11,486.89,31.923785522788204,43063,106.23
PA,1.42,3.02,1.09,94.13,0.66,1.63,21489.0,27285.875,30357.75,6130.0,17.17,1454.0,3.85,309.0,0.65,0.23,0.09,101700,0.0,0.0,18.6,7.7,0.0,3.92,0.0,15.68,1407.13,188.14,0.0,25083,23.52
CA,1.5,6.3425,21.1625,100.0,0.61,9.42,16515.0,12939.0,9827.0,8071.0,25.3,8136.875,22.85,1446.0,1.31,2.19,0.49,66700,47.0,2.5,18.6,2.96,0.0,8.74,22.19,296.57,3412.87,1209.8,43.71,143050,616.67
NJ,1.6,5.07,2.53,98.37,0.55,2.54,16936.0,21015.0,27027.0,6727.0,17.49,3387.0,8.33,465.0,0.65,0.45,0.2,119000,35.0,0.0,33.6,2.18,0.0,0.0,0.0,42.92,1997.2,200.29,14.31,32509,88.7
CA,1.18,1.43,21.1625,100.0,0.71,12.18,9836.0,10362.0,8927.0,6899.0,35.42,8136.875,19.65,161.0,1.86,5.63,1.145,58400,0.0,1.0,2.5,5.34,0.0,12.98,30.29,597.07,1964.26,1294.1399999999999,17.31,22580,1129.23
PA,3.16,3.58,1.72,100.0,1.31,3.22,9906.0,8333.0,27432.0,20230.25,10.57,2131.0,11.17,749.0,0.13,0.43,0.27,122700,0.0,0.0,14.3,7.93125,0.0,3.43,6.85,34.25,1438.65,123.31,3.43,28703,58.23
KY,10.48,0.31,0.38,100.0,1.07,9.94,7223.0,5721.0,11200.0,9231.0,25.42,118.0,5.08,807.0,0.62,9.59,0.38,36500,14.0,0.0,13.5,0.69,0.0,3.75,74.91,1127.55875,4415.9,307.13,33.71,25945,1292.18
OH,12.06,0.53,0.7,0.0,0.36,12.68,6050.0,8537.0,5780.0,498.0,26.93,388.0,13.4,669.0,7.17,7.78,0.38,30000,26.0,0.0,8.5,0.15,0.0,0.0,105.16,504.75,6730.04,626.74,88.33,23304,1013.71
MA,0.84,3.76,1.49,82.86,0.6,3.64,26301.125,27285.875,22929.0,20230.25,21.25,2062.0,12.71,477.0,0.84,0.43,0.31,122700,0.0,0.0,32.1,2.64,0.0,0.0,29.15,51.82,1749.04,424.31,3.24,29151,103.65
CA,9.63,6.3425,21.1625,100.0,0.77,17.75125,7789.0,8358.0,6914.0,8704.0,12.32,8136.875,13.65,2746.625,4.77,4.84,0.68,67400,57.5,2.5,52.75,2.0,0.0,20.11,70.17,779.43,5493.14,1294.1399999999999,58.99,210943,1564.23
ME,0.25,0.17,0.41,0.0,0.75,3.14,5093.0,1400.0,3333.0,20230.25,16.12,289.0,6.92,679.0,2.5,1.31,1.145,56100,0.0,1.0,48.4,0.21,0.0,0.0,15.23,45.68,2040.51,274.1,22.84,13020,91.37
PA,0.22,1.01,1.71,0.0,0.63,4.71,10400.0,11825.0,7780.0,6687.0,34.1,275.0,9.82,153.0,0.65,1.92,0.38,34600,0.0,0.0,3.7,0.09,0.0,0.0,23.56,78.54,2097.08,109.96,0.0,12133,125.67
MO,3.66,1.33,0.94,100.0,1.19,1.74,14341.0,6335.0,16194.0,13656.0,21.85,282.0,10.99,330.0,0.61,0.52,0.1,34700,0.0,0.0,15.0,0.56,0.0,5.58,33.46,239.81,4573.09,775.19,0.0,17779,786.35
